metric,condition_id,condition_label,total_steps_est,mean,std,runs
Train_mean_episode_length,E1,fr_failure_default,38240256,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38264832,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38289408,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38313984,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38338560,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38363136,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38387712,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38412288,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38436864,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38461440,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38486016,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38510592,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38535168,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38559744,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38584320,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38608896,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38633472,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38658048,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38682624,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38707200,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38731776,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38756352,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38780928,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38805504,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38830080,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38854656,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38879232,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38903808,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38928384,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38952960,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,38977536,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39002112,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39026688,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39051264,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39075840,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39100416,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39124992,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39149568,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39174144,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39198720,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39223296,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39247872,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39272448,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39297024,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39321600,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39346176,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39370752,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39395328,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39419904,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39444480,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39469056,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39493632,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39518208,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39542784,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39567360,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39591936,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39616512,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39641088,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39665664,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39690240,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39714816,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39739392,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39763968,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39788544,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39813120,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39837696,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39862272,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39886848,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39911424,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39936000,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39960576,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,39985152,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40009728,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40034304,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40058880,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40083456,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40108032,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40132608,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40157184,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40181760,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40206336,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40230912,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40255488,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40280064,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40304640,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40329216,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40353792,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40378368,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40402944,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40427520,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40452096,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40476672,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40501248,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40525824,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40550400,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40574976,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40599552,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40624128,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40648704,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40673280,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40697856,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40722432,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40747008,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40771584,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40796160,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40820736,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40845312,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40869888,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40894464,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40919040,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40943616,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40968192,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,40992768,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41017344,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41041920,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41066496,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41091072,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41115648,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41140224,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41164800,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41189376,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41213952,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41238528,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41263104,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41287680,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41312256,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41336832,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41361408,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41385984,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41410560,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41435136,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41459712,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41484288,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41508864,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41533440,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41558016,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41582592,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41607168,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41631744,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41656320,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41680896,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41705472,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41730048,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41754624,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41779200,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41803776,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41828352,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41852928,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41877504,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41902080,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41926656,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41951232,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,41975808,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42000384,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42024960,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42049536,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42074112,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42098688,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42123264,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42147840,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42172416,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42196992,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42221568,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42246144,253.50999450683594,342.9609232425922,2
Train_mean_episode_length,E1,fr_failure_default,42270720,251.5050048828125,340.1254397238809,2
Train_mean_episode_length,E1,fr_failure_default,42295296,247.5249938964844,334.49685420862176,2
Train_mean_episode_length,E1,fr_failure_default,42319872,247.5249938964844,334.49685420862176,2
Train_mean_episode_length,E1,fr_failure_default,42344448,245.5500030517578,331.70379537044676,2
Train_mean_episode_length,E1,fr_failure_default,42369024,245.5500030517578,331.70379537044676,2
Train_mean_episode_length,E1,fr_failure_default,42393600,245.5500030517578,331.70379537044676,2
Train_mean_episode_length,E1,fr_failure_default,42418176,245.5500030517578,331.70379537044676,2
Train_mean_episode_length,E1,fr_failure_default,42442752,245.5500030517578,331.70379537044676,2
Train_mean_episode_length,E1,fr_failure_default,42467328,245.5500030517578,331.70379537044676,2
Train_mean_episode_length,E1,fr_failure_default,42491904,245.5500030517578,331.70379537044676,2
Train_mean_episode_length,E1,fr_failure_default,42516480,245.5500030517578,331.70379537044676,2
Train_mean_episode_length,E1,fr_failure_default,42541056,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42565632,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42590208,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42614784,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42639360,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42663936,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42688512,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42713088,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42737664,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42762240,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42786816,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42811392,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42835968,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42860544,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42885120,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42909696,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42934272,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42958848,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,42983424,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43008000,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43032576,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43057152,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43081728,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43106304,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43130880,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43155456,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43180032,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43204608,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43229184,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43253760,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43278336,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43302912,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43327488,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43352064,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43376640,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43401216,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43425792,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43450368,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43474944,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43499520,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43524096,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43548672,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43573248,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43597824,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43622400,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43646976,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43671552,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43696128,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43720704,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43745280,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43769856,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43794432,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43819008,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43843584,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43868160,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43892736,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43917312,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43941888,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43966464,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,43991040,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44015616,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44040192,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44064768,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44089344,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44113920,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44138496,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44163072,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44187648,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44212224,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44236800,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44261376,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44285952,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44310528,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44335104,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44359680,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44384256,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44408832,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44433408,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44457984,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44482560,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44507136,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44531712,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44556288,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44580864,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44605440,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44630016,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44654592,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44679168,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44703744,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44728320,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44752896,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44777472,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44802048,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44826624,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44851200,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44875776,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44900352,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44924928,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44949504,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44974080,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,44998656,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45023232,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45047808,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45072384,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45096960,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45121536,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45146112,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45170688,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45195264,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45219840,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45244416,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45268992,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45293568,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45318144,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45342720,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45367296,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45391872,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45416448,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45441024,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45465600,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45490176,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45514752,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45539328,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45563904,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45588480,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45613056,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45637632,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45662208,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45686784,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45711360,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45735936,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45760512,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45785088,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45809664,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45834240,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45858816,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45883392,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45907968,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45932544,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45957120,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,45981696,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46006272,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46030848,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46055424,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46080000,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46104576,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46129152,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46153728,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46178304,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46202880,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46227456,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46252032,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46276608,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46301184,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46325760,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46350336,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46374912,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46399488,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46424064,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46448640,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46473216,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46497792,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46522368,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46546944,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46571520,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46596096,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46620672,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46645248,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46669824,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46694400,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46718976,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46743552,255.5,345.77521600022175,2
Train_mean_episode_length,E1,fr_failure_default,46768128,255.5,345.77521600022175,2
